[23:03:50][no_game_date][dlc.cpp:222]: Invalid supported_version in  file: mod/ugc_3368690477.mod line: 7
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "NAV" does not have any equipment variant for type "submarine_2" version 0 created by "NAV".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "STR" does not have any equipment variant for type "nav_bomber_equipment_1" version 0 created by "STR".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/STR_1936_air.txt. Could not set pool equipment 'owner' in Sudstruken
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "STR" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "STR".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/STR_1936_air.txt. Could not set pool equipment 'owner' in Sudstruken
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "PTQ" does not have any equipment variant for type "nav_bomber_equipment_1" version 0 created by "PTQ".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/PTQ_1936_air.txt. Could not set pool equipment 'amount' in Middenpaw
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "PTQ" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "PTQ".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/PTQ_1936_air.txt. Could not set pool equipment 'amount' in Middenpaw
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "HIM" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "HIM".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/HIM_1936_air.txt. Could not set pool equipment 'amount' in Himezulte
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "HIM" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "HIM".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/HIM_1936_air.txt. Could not set pool equipment 'amount' in Himezulte
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "HIM" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "HIM".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/HIM_1936_air.txt. Could not set pool equipment 'amount' in Sud-Himezulte
[23:04:18][0100.01.01.12][equipmentpool.cpp:1387]: Country "HIM" does not have any equipment variant for type "CAS_equipment_1" version 0 created by "HIM".
[23:04:18][0100.01.01.12][strategicair.cpp:4192]: Error scripting OOB history/units/HIM_1936_air.txt. Could not set pool equipment 'amount' in Sud-Himezulte
[23:04:18][0100.01.01.12][equipmentpool.cpp:1517]: Trying to fill variant where none exist from type: exoskeleton_equipment belonging to Solarian Socialist Confederation
[23:04:18][0100.01.01.12][unit.cpp:3626]: 1. Solarian Power Troopers ( SLR ) unit in 1076 has locked equipment requirements: exoskeleton_equipment, , needed by subunit(s) in template "Solarian Power Troopers".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1517]: Trying to fill variant where none exist from type: exoskeleton_equipment belonging to Solarian Socialist Confederation
[23:04:18][0100.01.01.12][unit.cpp:3626]: 2. Solarian Power Troopers ( SLR ) unit in 3726 has locked equipment requirements: exoskeleton_equipment, , needed by subunit(s) in template "Solarian Power Troopers".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1517]: Trying to fill variant where none exist from type: exoskeleton_equipment belonging to Solarian Socialist Confederation
[23:04:18][0100.01.01.12][unit.cpp:3626]: 3. Solarian Power Troopers ( SLR ) unit in 18527 has locked equipment requirements: exoskeleton_equipment, , needed by subunit(s) in template "Solarian Power Troopers".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1517]: Trying to fill variant where none exist from type: exoskeleton_equipment belonging to Solarian Socialist Confederation
[23:04:18][0100.01.01.12][unit.cpp:3626]: 4. Solarian Power Troopers ( SLR ) unit in 1076 has locked equipment requirements: exoskeleton_equipment, , needed by subunit(s) in template "Solarian Power Troopers".
[23:04:18][0100.01.01.12][equipmentpool.cpp:1517]: Trying to fill variant where none exist from type: exoskeleton_equipment belonging to Solarian Socialist Confederation
[23:04:18][0100.01.01.12][unit.cpp:3626]: 5. Solarian Power Troopers ( SLR ) unit in 1076 has locked equipment requirements: exoskeleton_equipment, , needed by subunit(s) in template "Solarian Power Troopers".
